    4.0000E-01   2.84706E-07 0.0093
    5.0000E-01   3.88008E-07 0.0079
    6.0000E-01   2.24432E-07 0.0105
    7.0000E-01   2.16249E-06 0.0034
    1.0000E-02   1.24194E-10 0.3338
    2.0000E-02   1.69142E-10 0.2865
    3.0000E-02   2.52991E-10 0.2434
    4.0000E-02   4.04346E-10 0.1853
    5.0000E-02   1.19019E-09 0.1135
    6.0000E-02   3.21403E-09 0.0671
    7.0000E-02   8.88841E-09 0.0474
    8.0000E-02   1.58343E-08 0.0318
    9.0000E-02   2.12363E-08 0.0292
    1.0000E-01   2.80950E-08 0.0288
    2.0000E-01   5.46154E-07 0.0064
    3.0000E-01   4.90929E-07 0.0057
    4.0000E-01   2.79605E-07 0.0072
    5.0000E-01   3.74340E-07 0.0062
    6.0000E-01   2.22388E-07 0.0081
    7.0000E-01   2.13535E-06 0.0027
    1.0000E-02   1.22610E-10 0.2748
    2.0000E-02   2.68552E-10 0.1990
    3.0000E-02   2.05136E-10 0.2277
    4.0000E-02   5.18172E-10 0.1400
    5.0000E-02   1.02394E-09 0.1006
    6.0000E-02   3.50718E-09 0.0548
    7.0000E-02   7.68588E-09 0.0365
    8.0000E-02   1.72458E-08 0.0270
    9.0000E-02   2.08316E-08 0.0230
    1.0000E-01   2.70228E-08 0.0225
    2.0000E-01   5.45464E-07 0.0054
    3.0000E-01   4.86520E-07 0.0048
    4.0000E-01   2.74356E-07 0.0062
    5.0000E-01   3.52967E-07 0.0054
    6.0000E-01   2.22487E-07 0.0069
    7.0000E-01   2.12733E-06 0.0023
    1.0000E-02   1.14030E-10 0.2705
    2.0000E-02   2.38925E-10 0.1876
    3.0000E-02   3.38512E-10 0.1522
    4.0000E-02   4.80354E-10 0.1268
    5.0000E-02   1.09801E-09 0.0865
    6.0000E-02   3.69392E-09 0.0511
    7.0000E-02   7.84531E-09 0.0323
    8.0000E-02   1.70195E-08 0.0237
    9.0000E-02   2.12860E-08 0.0215
    1.0000E-01   2.68473E-08 0.0192
    2.0000E-01   5.38977E-07 0.0049
    3.0000E-01   4.73436E-07 0.0043
    4.0000E-01   2.55419E-07 0.0056
    5.0000E-01   3.30652E-07 0.0049
    6.0000E-01   2.20159E-07 0.0061
    7.0000E-01   2.10077E-06 0.0020
    1.0000E-02   8.01225E-11 0.2640
    2.0000E-02   2.03891E-10 0.1792
    3.0000E-02   2.74559E-10 0.1512
    4.0000E-02   5.60771E-10 0.1077
    5.0000E-02   1.23823E-09 0.0737
    6.0000E-02   3.37893E-09 0.0439
    7.0000E-02   8.09193E-09 0.0301
    8.0000E-02   1.57995E-08 0.0227
    9.0000E-02   2.13023E-08 0.0200
    1.0000E-01   2.61852E-08 0.0182
    2.0000E-01   5.20380E-07 0.0044
    3.0000E-01   4.58322E-07 0.0039
    4.0000E-01   2.40237E-07 0.0052
    5.0000E-01   3.16473E-07 0.0045
    6.0000E-01   2.23084E-07 0.0054
    7.0000E-01   2.08409E-06 0.0018
    1.0000E-02   7.58960E-11 0.2057
    2.0000E-02   1.83269E-10 0.1369
    3.0000E-02   3.99267E-10 0.0938
    4.0000E-02   5.29074E-10 0.0798
    5.0000E-02   1.12305E-09 0.0573
    6.0000E-02   3.59259E-09 0.0328
    7.0000E-02   7.61062E-09 0.0234
    8.0000E-02   1.54455E-08 0.0163
    9.0000E-02   1.99520E-08 0.0143
    1.0000E-01   2.53658E-08 0.0131
    2.0000E-01   5.01174E-07 0.0031
    3.0000E-01   4.46554E-07 0.0028
    4.0000E-01   2.28349E-07 0.0039
    5.0000E-01   2.94820E-07 0.0034
    6.0000E-01   2.23674E-07 0.0039
    7.0000E-01   2.06525E-06 0.0013
    1.0000E-02   1.68433E-10 0.7080
    2.0000E-02   4.87317E-10 0.3720
    3.0000E-02   1.37107E-10 0.7139
    4.0000E-02   4.69017E-10 0.4091
    5.0000E-02   1.49472E-09 0.2169
    6.0000E-02   2.73606E-09 0.1606
    7.0000E-02   6.76585E-09 0.1031
    8.0000E-02   1.78449E-08 0.0722
    9.0000E-02   2.09775E-08 0.0699
    1.0000E-01   2.27496E-08 0.0563
    2.0000E-01   5.12169E-07 0.0145
    3.0000E-01   4.57613E-07 0.0132
    4.0000E-01   2.42052E-07 0.0173
    5.0000E-01   3.54164E-07 0.0143
    6.0000E-01   2.16935E-07 0.0185
    7.0000E-01   2.07971E-06 0.0061
    1.0000E-02   7.63804E-11 0.5421
    2.0000E-02   1.54211E-10 0.3681
    3.0000E-02   2.54034E-10 0.3060
    4.0000E-02   3.95126E-10 0.2489
    5.0000E-02   8.96482E-10 0.1655
    6.0000E-02   3.21703E-09 0.0883
    7.0000E-02   6.87628E-09 0.0601
    8.0000E-02   1.52020E-08 0.0479
    9.0000E-02   1.95192E-08 0.0393
    1.0000E-01   2.66037E-08 0.0378
    2.0000E-01   5.08854E-07 0.0085
    3.0000E-01   4.56770E-07 0.0076
    4.0000E-01   2.46875E-07 0.0099
    5.0000E-01   3.53364E-07 0.0083
    6.0000E-01   2.15570E-07 0.0107
    7.0000E-01   2.06534E-06 0.0035
    1.0000E-02   5.59193E-11 0.4962
    2.0000E-02   2.17756E-10 0.2659
    3.0000E-02   2.35356E-10 0.2484
    4.0000E-02   3.14684E-10 0.2074
    5.0000E-02   9.86242E-10 0.1201
    6.0000E-02   3.09127E-09 0.0691
    7.0000E-02   8.49709E-09 0.0508
    8.0000E-02   1.44947E-08 0.0331
    9.0000E-02   1.90726E-08 0.0310
    1.0000E-01   2.60928E-08 0.0295
    2.0000E-01   5.04897E-07 0.0067
    3.0000E-01   4.56944E-07 0.0059
    4.0000E-01   2.45448E-07 0.0077
    5.0000E-01   3.37160E-07 0.0065
    6.0000E-01   2.13220E-07 0.0083
    7.0000E-01   2.03645E-06 0.0027
    1.0000E-02   1.14342E-10 0.3041
    2.0000E-02   2.14415E-10 0.2266
    3.0000E-02   1.75527E-10 0.2353
    4.0000E-02   5.01155E-10 0.1462
    5.0000E-02   9.63307E-10 0.1018
    6.0000E-02   3.09398E-09 0.0576
    7.0000E-02   7.17281E-09 0.0379
    8.0000E-02   1.50275E-08 0.0292
    9.0000E-02   1.88362E-08 0.0247
    1.0000E-01   2.42803E-08 0.0244
    2.0000E-01   4.96786E-07 0.0057
    3.0000E-01   4.49482E-07 0.0050
    4.0000E-01   2.37825E-07 0.0066
    5.0000E-01   3.13862E-07 0.0057
    6.0000E-01   2.13358E-07 0.0070
    7.0000E-01   2.03120E-06 0.0023
    1.0000E-02   9.22949E-11 0.2814
    2.0000E-02   2.04611E-10 0.2031
    3.0000E-02   3.85534E-10 0.1446
    4.0000E-02   4.95261E-10 0.1279
    5.0000E-02   9.91278E-10 0.0918
    6.0000E-02   3.48666E-09 0.0529
    7.0000E-02   6.98380E-09 0.0342
    8.0000E-02   1.47306E-08 0.0251
    9.0000E-02   1.89631E-08 0.0224
    1.0000E-01   2.42107E-08 0.0202
    2.0000E-01   4.88970E-07 0.0052
    3.0000E-01   4.36942E-07 0.0045
    4.0000E-01   2.20321E-07 0.0060
    5.0000E-01   2.90747E-07 0.0052
    6.0000E-01   2.16541E-07 0.0061
    7.0000E-01   2.00795E-06 0.0020
    1.0000E-02   7.90577E-11 0.2936
    2.0000E-02   1.66481E-10 0.1952
    3.0000E-02   1.84068E-10 0.1826
    4.0000E-02   4.90053E-10 0.1153
    5.0000E-02   1.18207E-09 0.0753
    6.0000E-02   2.96507E-09 0.0476
    7.0000E-02   6.96167E-09 0.0318
    8.0000E-02   1.39895E-08 0.0239
    9.0000E-02   1.85938E-08 0.0214
    1.0000E-01   2.37186E-08 0.0190
    2.0000E-01   4.72823E-07 0.0046
    3.0000E-01   4.20440E-07 0.0040
    4.0000E-01   2.12846E-07 0.0055
    5.0000E-01   2.76504E-07 0.0048
    6.0000E-01   2.16250E-07 0.0055
    7.0000E-01   1.99244E-06 0.0018
    1.0000E-02   6.93305E-11 0.2195
    2.0000E-02   1.92331E-10 0.1333
    3.0000E-02   3.78394E-10 0.0959
    4.0000E-02   5.14794E-10 0.0817
    5.0000E-02   1.00767E-09 0.0593
    6.0000E-02   3.07852E-09 0.0344
    7.0000E-02   6.76872E-09 0.0245
    8.0000E-02   1.35794E-08 0.0172
    9.0000E-02   1.81759E-08 0.0152
    1.0000E-01   2.27960E-08 0.0139
    2.0000E-01   4.54287E-07 0.0033
    3.0000E-01   4.13030E-07 0.0029
    4.0000E-01   2.01917E-07 0.0041
    5.0000E-01   2.62340E-07 0.0036
    6.0000E-01   2.06856E-07 0.0041
    7.0000E-01   1.97298E-06 0.0013
    1.0000E-02   8.00522E-11 1.0000
    2.0000E-02   2.31986E-10 0.5467
    3.0000E-02   1.32379E-10 0.6601
    4.0000E-02   2.94454E-10 0.5036
    5.0000E-02   1.08963E-09 0.2567
    6.0000E-02   1.82900E-09 0.1963
    7.0000E-02   6.21644E-09 0.1083
    8.0000E-02   1.57113E-08 0.0774
    9.0000E-02   1.77987E-08 0.0742
    1.0000E-01   1.98956E-08 0.0603
    2.0000E-01   4.65177E-07 0.0153
    3.0000E-01   4.28774E-07 0.0137
    4.0000E-01   2.11901E-07 0.0186
    5.0000E-01   3.14473E-07 0.0152
    6.0000E-01   2.07109E-07 0.0189
    7.0000E-01   1.98607E-06 0.0062
    1.0000E-02   9.84469E-11 0.5113
    2.0000E-02   2.83581E-10 0.2910
    3.0000E-02   1.76014E-10 0.3699
    4.0000E-02   4.75326E-10 0.2297
    5.0000E-02   7.70067E-10 0.1740
    6.0000E-02   2.79680E-09 0.0924
    7.0000E-02   6.10654E-09 0.0630
    8.0000E-02   1.32713E-08 0.0519
    9.0000E-02   1.79862E-08 0.0431
    1.0000E-01   2.45676E-08 0.0395
    2.0000E-01   4.65025E-07 0.0088
    3.0000E-01   4.26294E-07 0.0079
    4.0000E-01   2.18858E-07 0.0106
    5.0000E-01   3.11028E-07 0.0088
    6.0000E-01   2.06009E-07 0.0109
    7.0000E-01   1.97343E-06 0.0036
    1.0000E-02   6.11324E-11 0.4976
    2.0000E-02   1.92435E-10 0.2691
    3.0000E-02   2.88036E-10 0.2279
    4.0000E-02   3.54802E-10 0.2014
    5.0000E-02   1.02170E-09 0.1200
    6.0000E-02   2.84529E-09 0.0708
    7.0000E-02   7.33907E-09 0.0522
    8.0000E-02   1.26797E-08 0.0358
    9.0000E-02   1.75045E-08 0.0325
    1.0000E-01   2.42617E-08 0.0309
    2.0000E-01   4.65657E-07 0.0071
    3.0000E-01   4.25683E-07 0.0061
    4.0000E-01   2.17113E-07 0.0082
    5.0000E-01   2.93592E-07 0.0070
    6.0000E-01   2.07438E-07 0.0084
    7.0000E-01   1.94670E-06 0.0028
    1.0000E-02   6.03024E-11 0.4157
    2.0000E-02   1.45551E-10 0.2530
    3.0000E-02   2.01397E-10 0.2262
    4.0000E-02   4.14976E-10 0.1580
    5.0000E-02   9.27517E-10 0.1060
    6.0000E-02   2.90500E-09 0.0596
    7.0000E-02   6.76919E-09 0.0411
    8.0000E-02   1.35784E-08 0.0303
    9.0000E-02   1.66846E-08 0.0265
    1.0000E-01   2.26020E-08 0.0257
    2.0000E-01   4.53002E-07 0.0059
    3.0000E-01   4.15203E-07 0.0052
    4.0000E-01   2.06186E-07 0.0071
    5.0000E-01   2.71722E-07 0.0061
    6.0000E-01   2.07696E-07 0.0071
    7.0000E-01   1.93856E-06 0.0024
    1.0000E-02   9.47631E-11 0.2814
    2.0000E-02   2.19276E-10 0.1912
    3.0000E-02   3.03787E-10 0.1649
    4.0000E-02   4.37407E-10 0.1373
    5.0000E-02   8.22120E-10 0.0978
    6.0000E-02   3.11341E-09 0.0529
    7.0000E-02   6.25290E-09 0.0356
    8.0000E-02   1.30587E-08 0.0271
    9.0000E-02   1.68352E-08 0.0231
    1.0000E-01   2.13270E-08 0.0214
    2.0000E-01   4.45227E-07 0.0054
    3.0000E-01   4.04072E-07 0.0046
    4.0000E-01   1.94430E-07 0.0064
    5.0000E-01   2.57899E-07 0.0055
    6.0000E-01   2.08285E-07 0.0063
    7.0000E-01   1.92153E-06 0.0021
    1.0000E-02   3.72062E-11 0.3600
    2.0000E-02   1.52992E-10 0.2099
    3.0000E-02   1.82324E-10 0.1834
    4.0000E-02   4.85031E-10 0.1164
    5.0000E-02   1.03551E-09 0.0808
    6.0000E-02   2.80016E-09 0.0489
    7.0000E-02   6.36794E-09 0.0336
    8.0000E-02   1.27408E-08 0.0260
    9.0000E-02   1.67693E-08 0.0223
    1.0000E-01   2.12800E-08 0.0196
    2.0000E-01   4.35354E-07 0.0048
    3.0000E-01   3.89270E-07 0.0042
    4.0000E-01   1.88524E-07 0.0059
    5.0000E-01   2.45157E-07 0.0051
    6.0000E-01   2.03315E-07 0.0057
    7.0000E-01   1.90681E-06 0.0019
    1.0000E-02   7.20360E-11 0.2222
    2.0000E-02   1.41373E-10 0.1542
    3.0000E-02   3.44027E-10 0.1001
    4.0000E-02   4.73383E-10 0.0856
    5.0000E-02   9.04141E-10 0.0618
    6.0000E-02   2.76061E-09 0.0361
    7.0000E-02   6.12610E-09 0.0256
    8.0000E-02   1.22328E-08 0.0183
    9.0000E-02   1.65650E-08 0.0162
    1.0000E-01   2.03367E-08 0.0148
    2.0000E-01   4.17375E-07 0.0034
    3.0000E-01   3.83526E-07 0.0031
    4.0000E-01   1.81426E-07 0.0043
    5.0000E-01   2.35878E-07 0.0038
    6.0000E-01   1.91067E-07 0.0043
    7.0000E-01   1.88698E-06 0.0013
    1.0000E-02   5.26726E-11 0.9278
    2.0000E-02   3.35456E-10 0.4689
    3.0000E-02   1.64484E-10 0.7080
    4.0000E-02   3.80313E-10 0.4189
    5.0000E-02   1.08690E-09 0.2583
    6.0000E-02   1.92973E-09 0.1965
    7.0000E-02   5.68294E-09 0.1106
    8.0000E-02   1.32503E-08 0.0769
    9.0000E-02   1.62801E-08 0.0785
    1.0000E-01   1.98269E-08 0.0603
    2.0000E-01   4.31254E-07 0.0158
    3.0000E-01   3.94341E-07 0.0142
    4.0000E-01   1.92260E-07 0.0196
    5.0000E-01   2.70151E-07 0.0164
    6.0000E-01   1.99014E-07 0.0193
    7.0000E-01   1.90151E-06 0.0064
    1.0000E-02   6.68350E-11 0.5948
    2.0000E-02   2.98373E-10 0.2818
    3.0000E-02   1.68868E-10 0.3811
    4.0000E-02   3.95643E-10 0.2508
    5.0000E-02   7.33181E-10 0.1808
    6.0000E-02   2.30510E-09 0.1017
    7.0000E-02   5.85543E-09 0.0643
    8.0000E-02   1.18481E-08 0.0540
    9.0000E-02   1.64476E-08 0.0457
    1.0000E-01   2.18979E-08 0.0404
    2.0000E-01   4.28318E-07 0.0093
    3.0000E-01   3.99144E-07 0.0081
    4.0000E-01   1.98361E-07 0.0111
    5.0000E-01   2.66740E-07 0.0095
    6.0000E-01   1.99808E-07 0.0111
    7.0000E-01   1.88287E-06 0.0037
    1.0000E-02   5.28118E-11 0.4557
    2.0000E-02   1.55779E-10 0.2957
    3.0000E-02   2.66441E-10 0.2283
    4.0000E-02   3.23707E-10 0.2138
    5.0000E-02   9.49637E-10 0.1266
    6.0000E-02   2.60811E-09 0.0749
    7.0000E-02   6.31916E-09 0.0549
    8.0000E-02   1.15758E-08 0.0368
    9.0000E-02   1.62694E-08 0.0350
    1.0000E-01   2.19080E-08 0.0326
    2.0000E-01   4.26066E-07 0.0076
    3.0000E-01   3.95370E-07 0.0064
    4.0000E-01   1.97849E-07 0.0086
    5.0000E-01   2.48171E-07 0.0076
    6.0000E-01   2.01178E-07 0.0086
    7.0000E-01   1.86475E-06 0.0029
    1.0000E-02   6.37370E-11 0.3877
    2.0000E-02   1.39424E-10 0.2754
    3.0000E-02   2.46957E-10 0.2067
    4.0000E-02   4.64630E-10 0.1508
    5.0000E-02   8.41118E-10 0.1114
    6.0000E-02   2.42973E-09 0.0650
    7.0000E-02   5.99520E-09 0.0449
    8.0000E-02   1.19927E-08 0.0324
    9.0000E-02   1.50134E-08 0.0275
    1.0000E-01   2.07919E-08 0.0276
    2.0000E-01   4.15760E-07 0.0062
    3.0000E-01   3.86380E-07 0.0054
    4.0000E-01   1.80869E-07 0.0076
    5.0000E-01   2.33311E-07 0.0066
    6.0000E-01   2.00013E-07 0.0072
    7.0000E-01   1.85506E-06 0.0024
    1.0000E-02   5.58850E-11 0.3755
    2.0000E-02   1.85165E-10 0.2099
    3.0000E-02   2.27009E-10 0.1925
    4.0000E-02   3.86473E-10 0.1458
    5.0000E-02   7.68816E-10 0.1014
    6.0000E-02   2.77591E-09 0.0540
    7.0000E-02   5.90208E-09 0.0368
    8.0000E-02   1.19808E-08 0.0278
    9.0000E-02   1.49499E-08 0.0236
    1.0000E-01   1.91955E-08 0.0227
    2.0000E-01   4.08170E-07 0.0057
    3.0000E-01   3.74708E-07 0.0048
    4.0000E-01   1.72633E-07 0.0068
    5.0000E-01   2.28092E-07 0.0059
    6.0000E-01   1.96226E-07 0.0065
    7.0000E-01   1.84257E-06 0.0021
    1.0000E-02   3.47959E-11 0.3665
    2.0000E-02   1.59250E-10 0.2002
    3.0000E-02   1.57019E-10 0.2014
    4.0000E-02   4.76416E-10 0.1185
    5.0000E-02   9.63971E-10 0.0825
    6.0000E-02   2.71060E-09 0.0541
    7.0000E-02   5.73417E-09 0.0355
    8.0000E-02   1.13569E-08 0.0281
    9.0000E-02   1.51376E-08 0.0241
    1.0000E-01   1.93002E-08 0.0206
    2.0000E-01   4.00782E-07 0.0050
    3.0000E-01   3.62865E-07 0.0044
    4.0000E-01   1.67993E-07 0.0062
    5.0000E-01   2.21501E-07 0.0054
    6.0000E-01   1.88379E-07 0.0060
    7.0000E-01   1.82392E-06 0.0019
    1.0000E-02   4.78082E-11 0.2557
    2.0000E-02   1.22113E-10 0.1649
    3.0000E-02   2.89061E-10 0.1076
    4.0000E-02   4.08319E-10 0.0908
    5.0000E-02   8.24758E-10 0.0649
    6.0000E-02   2.58347E-09 0.0371
    7.0000E-02   5.49267E-09 0.0269
    8.0000E-02   1.11839E-08 0.0191
    9.0000E-02   1.48378E-08 0.0170
    1.0000E-01   1.84644E-08 0.0155
    2.0000E-01   3.86329E-07 0.0036
    3.0000E-01   3.57093E-07 0.0032
    4.0000E-01   1.63935E-07 0.0045
    5.0000E-01   2.13438E-07 0.0040
    6.0000E-01   1.79139E-07 0.0044
    7.0000E-01   1.80676E-06 0.0014
    1.0000E-02   7.90819E-11 1.0000
    2.0000E-02   3.39459E-10 0.4785
    3.0000E-02   1.73843E-10 0.6250
    4.0000E-02   5.62807E-10 0.3782
    5.0000E-02   1.13884E-09 0.2628
    6.0000E-02   1.72508E-09 0.2060
    7.0000E-02   5.48794E-09 0.1150
    8.0000E-02   1.26931E-08 0.0859
    9.0000E-02   1.46960E-08 0.0712
    1.0000E-01   1.99163E-08 0.0715
    2.0000E-01   3.94154E-07 0.0165
    3.0000E-01   3.72296E-07 0.0147
    4.0000E-01   1.75687E-07 0.0205
    5.0000E-01   2.26981E-07 0.0179
    6.0000E-01   1.95598E-07 0.0195
    7.0000E-01   1.82511E-06 0.0065
    1.0000E-02   5.06494E-11 0.6727
    2.0000E-02   2.57019E-10 0.3079
    3.0000E-02   2.14938E-10 0.3472
    4.0000E-02   3.43420E-10 0.2662
    5.0000E-02   7.02015E-10 0.1848
    6.0000E-02   2.37843E-09 0.1008
    7.0000E-02   5.35537E-09 0.0673
    8.0000E-02   1.08070E-08 0.0567
    9.0000E-02   1.55628E-08 0.0493
    1.0000E-01   1.92199E-08 0.0398
    2.0000E-01   4.00446E-07 0.0098
    3.0000E-01   3.71818E-07 0.0084
    4.0000E-01   1.81407E-07 0.0116
    5.0000E-01   2.22714E-07 0.0105
    6.0000E-01   1.92082E-07 0.0113
    7.0000E-01   1.80278E-06 0.0038
    1.0000E-02   4.92794E-11 0.5320
    2.0000E-02   1.44399E-10 0.3095
    3.0000E-02   2.11745E-10 0.2670
    4.0000E-02   3.61265E-10 0.2006
    5.0000E-02   8.92638E-10 0.1299
    6.0000E-02   2.36786E-09 0.0785
    7.0000E-02   5.61808E-09 0.0571
    8.0000E-02   1.02610E-08 0.0406
    9.0000E-02   1.44032E-08 0.0369
    1.0000E-01   2.01388E-08 0.0356
    2.0000E-01   3.93599E-07 0.0079
    3.0000E-01   3.66834E-07 0.0066
    4.0000E-01   1.79813E-07 0.0091
    5.0000E-01   2.11205E-07 0.0083
    6.0000E-01   1.93078E-07 0.0088
    7.0000E-01   1.78583E-06 0.0029
    1.0000E-02   7.05673E-11 0.3798
    2.0000E-02   1.76947E-10 0.2425
    3.0000E-02   2.51238E-10 0.2085
    4.0000E-02   4.20794E-10 0.1592
    5.0000E-02   7.58178E-10 0.1185
    6.0000E-02   2.21984E-09 0.0688
    7.0000E-02   5.38041E-09 0.0506
    8.0000E-02   1.06119E-08 0.0352
    9.0000E-02   1.42210E-08 0.0294
    1.0000E-01   1.87588E-08 0.0286
    2.0000E-01   3.82295E-07 0.0065
    3.0000E-01   3.59508E-07 0.0056
    4.0000E-01   1.60590E-07 0.0081
    5.0000E-01   2.02686E-07 0.0071
    6.0000E-01   1.89029E-07 0.0075
    7.0000E-01   1.77710E-06 0.0025
    1.0000E-02   3.64805E-11 0.4506
    2.0000E-02   1.15877E-10 0.2537
    3.0000E-02   1.93959E-10 0.2057
    4.0000E-02   2.98215E-10 0.1672
    5.0000E-02   7.02536E-10 0.1090
    6.0000E-02   2.45521E-09 0.0573
    7.0000E-02   5.50274E-09 0.0385
    8.0000E-02   1.08018E-08 0.0301
    9.0000E-02   1.33416E-08 0.0251
    1.0000E-01   1.75747E-08 0.0244
    2.0000E-01   3.75446E-07 0.0059
    3.0000E-01   3.47523E-07 0.0050
